address,type,animal,cell,aff,KT,passive,badtrial,trimdatacheck,amp,IBA,DRA,SRA,DI,restRate,peakifr,meanifr,spikect,triIB,trisc1,trisc2,trimifr1,trimifr2,kMTU,kFas,FasExc
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp821.mat,triangle,A18042-20-27,2,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.60714285712,112,86,133.205266105614,126.43439762748,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp822.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,192.012288786102,262.60504201734,139.508928571289,123.096113446051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp823.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,202.922077921802,266.524520256464,137.362637362475,129.16188289399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp824.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,151.331719128331,118.828213152967,84,NaN,NaN,NaN,NaN,NaN,0.270793062940847,0.666536686741435,1.13137902647995
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp825.mat,ramp,A18042-20-27,2,IA,T,1,1,NaN,3,110.913930789675,270.562770561362,141.723356008955,128.839414552407,0,NaN,NaN,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp826.mat,ramp,A18042-20-27,2,IA,T,1,1,NaN,3,168.463611860086,62.4375624375329,12.2898436731888,50.1477187643441,0,NaN,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp827.mat,ramp,A18042-20-27,2,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp828.mat,ramp,A18042-20-27,2,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp829.mat,ramp,A18042-20-27,2,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp830.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,223.214285714239,274.725274728167,140.607424071864,134.117850656304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp831.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,156.6416040094,122.703025052126,87,NaN,NaN,NaN,NaN,NaN,0.274236468821359,0.683885638301651,1.20566053385184
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp832.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,205.254515600289,262.60504201734,139.508928571842,123.096113445498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp833.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,194.099378881626,255.102040816736,135.281385280681,119.820655536055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp834.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,194.099378881626,258.799171841216,133.262260128232,125.536911712984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp835.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,192.01228878715,262.60504201734,131.30252100867,131.30252100867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp836.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,198.412698412378,258.799171845024,135.281385280681,123.517786564343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp837.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,198.412698412378,258.799171845024,134.264232008399,124.534939836625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp838.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,189.969604864875,262.60504201734,132.275132275913,130.329909741427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp839.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,189.969604862824,258.799171841216,134.264232008399,124.534939832818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp840.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,194.099378881626,262.60504201734,133.262260127223,129.342781890118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp841.mat,ramp,A18042-20-27,2,IA,T,1,0,NaN,3,324.675324674134,279.017857143684,148.809523810122,130.208333333562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp842.mat,triangle,A18042-20-27,2,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.820598006531,114,90,134.59699127041,132.931439673076,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp843.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,170.068027211157,129.456352527304,95,NaN,NaN,NaN,NaN,NaN,0.289905490774823,0.731919711981278,1.22373893479284
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp844.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp845.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp846.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp847.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp848.mat,NA,A18042-20-27,2,IA,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp849.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp850.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp851.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp852.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp853.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp854.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp855.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp856.mat,ramp,A18042-20-27,2,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp857.mat,sine,A18042-20-27,2,IA,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp858.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,196.232339090235,148.833262124323,113,NaN,NaN,NaN,NaN,NaN,0.334562008172589,0.787655300183028,1.50587324020851
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp859.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,202.922077919461,151.69885186248,116,NaN,NaN,NaN,NaN,NaN,0.283234512540965,0.708831474229367,1.40344355829062
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp860.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,207.641196017964,159.028382175422,124,NaN,NaN,NaN,NaN,NaN,0.263189702641187,0.701064305101474,1.40191639038432
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp861.mat,sine,A18042-20-27,2,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,212.585034016002,159.964471642424,124,NaN,NaN,NaN,NaN,NaN,0.267663259886487,0.670927154801213,1.40023643177746
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp862.mat,triangle,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp863.mat,NA,A18042-20-27,3,IA,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp864.mat,ramp,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp865.mat,ramp,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp866.mat,ramp,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp867.mat,ramp,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp868.mat,ramp,A18042-20-27,3,IA,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp869.mat,sine,A18042-20-27,3,IA,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp870.mat,sine,A18042-20-27,3,IA,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,228.937728937011,168.539995120737,118,NaN,NaN,NaN,NaN,NaN,0.287953622203215,0.81708904480801,1.45669484151682
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp871.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,469.924812030292,313.283208020194,153.940886699543,159.342321320652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp872.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,297.619047618986,302.663438256661,152.625152625171,150.03828563149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp873.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,283.446712017911,318.877551020631,146.370023419447,172.507527601184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp874.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,283.446712019052,307.881773399086,146.370023419143,161.511749979943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp875.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,270.562770562402,313.283208020194,148.809523809493,164.473684210701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp876.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,270.562770563443,302.663438256661,148.809523809493,153.853914447168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp877.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,270.562770562402,307.881773399086,150.060024009589,157.821749389497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp878.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,270.562770563443,307.881773400433,141.723356008955,166.158417391477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp879.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,274.725274726022,313.283208021589,150.060024009589,163.223184012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp880.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,283.446712016769,307.881773397739,147.579693034192,160.302080363546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp881.mat,ramp,A18042-20-27,3,IA,T,1,0,NaN,3,279.017857141472,292.740046839504,139.508928571289,153.231118268215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp882.mat,ramp,A18042-20-27,3,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp883.mat,ramp,A18042-20-27,3,IA,T,1,1,NaN,3,123.152709359742,288.018433180725,74.4047619047465,213.613671275978,0,NaN,NaN,106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp884.mat,ramp,A18042-20-27,3,IA,T,1,1,NaN,3,133.262260127728,302.663438255359,138.427464009253,164.235974246106,0,NaN,NaN,69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp885.mat,ramp,A18042-20-27,3,IA,T,1,1,NaN,3,130.344108446549,292.740046839504,141.723356008955,151.016690830548,0,NaN,NaN,73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-27\exp886.mat,ramp,A18042-20-27,3,IA,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp887.mat,triangle,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp888.mat,NA,A18042-20-28,1,II,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp889.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp890.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp891.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp892.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp893.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp894.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp895.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp896.mat,NA,A18042-20-28,1,II,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp897.mat,NA,A18042-20-28,1,II,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp898.mat,NA,A18042-20-28,1,II,T,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp899.mat,sine,A18042-20-28,1,II,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp900.mat,ramp,A18042-20-28,1,II,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp901.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,166.889185580205,120.731357836682,108,NaN,NaN,NaN,NaN,NaN,0.271720908004385,0.689010014468732,1.58989398196254
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp902.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,160.875160875293,116.999001644865,101,NaN,NaN,NaN,NaN,NaN,0.247238738748625,0.601014423985204,1.69573740154056
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp903.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,168.463611859279,125.842577858957,132,NaN,NaN,NaN,NaN,NaN,0.301291409118269,0.736822324376507,1.6060788460435
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp904.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,170.068027209513,123.582722045172,142,NaN,NaN,NaN,NaN,NaN,0.290484394354208,0.707392257782873,1.61982462896435
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp905.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,163.82699868956,121.1864840701,140,NaN,NaN,NaN,NaN,NaN,0.284472362521934,0.727935092195934,1.62503192022701
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp906.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,85.8516483517982,270.562770563443,165.343915343337,105.218855220106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp907.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,91.5750915751024,248.015873016171,163.82699868956,84.1888743266115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp908.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,90.1875901878143,266.524520258483,166.889185580997,99.6353346774864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp909.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,85.0340136055787,258.799171845024,168.463611860892,90.3355599841313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp910.mat,triangle,A18042-20-28,1,II,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.0300120047944,122,100,131.025891278436,126.314970953163,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp911.mat,triangle,A18042-20-28,1,II,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.1850117095715,113,99,131.718298324398,127.521522536711,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp912.mat,sine,A18042-20-28,1,II,T,0,0,1,2,NaN,NaN,NaN,NaN,NaN,170.068027209513,125.5253946348,146,NaN,NaN,NaN,NaN,NaN,0.305460886074357,0.808481881362698,1.52902378606177
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp913.mat,triangle,A18042-20-28,1,II,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.185011709267,123,109,132.736343054367,125.945042048471,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp914.mat,triangle,A18042-20-28,1,II,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.7544642859211,123,109,136.365660909883,128.685516544069,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp915.mat,triangle,A18042-20-28,1,II,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.0960284526996,122,91,135.490229414778,108.874799111073,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp916.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp917.mat,ramp,A18042-20-28,1,II,T,1,0,NaN,3,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-20-28\exp918.mat,triangle,A18042-20-28,2,IA,C,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
